Chrom.1		
UV		
ml	mAU	
25.085	40.02896	
25.086	40.02092	
25.087	40.01199	
25.088	40.00328	
25.089	39.99344	
25.09	39.98357	
25.09	39.97534	
25.091	39.96609	
25.092	39.95671	
25.093	39.94747	
25.094	39.93644	
25.095	39.92499	
25.095	39.91279	
25.096	39.9003	
25.097	39.88856	
25.098	39.8775	
25.099	39.86495	
25.1	39.85159	
25.1	39.83968	
25.101	39.82938	
25.102	39.81803	
25.103	39.80623	
25.104	39.79377	
25.105	39.78099	
25.105	39.76984	
25.106	39.75866	
25.107	39.74696	
25.108	39.73479	
25.109	39.72258	
25.11	39.71087	
25.11	39.69989	
25.111	39.68918	
25.112	39.67852	
25.113	39.66853	
25.114	39.65924	
25.115	39.65055	
25.115	39.64069	
25.116	39.6322	
25.117	39.62254	
25.118	39.61277	
25.119	39.60324	
25.12	39.59461	
25.12	39.58625	
25.121	39.57658	
25.122	39.5652	
25.123	39.55543	
25.124	39.54593	
25.125	39.5373	
25.125	39.52939	
25.126	39.52114	
25.127	39.51159	
25.128	39.50277	
25.129	39.49494	
25.13	39.48943	
25.13	39.48463	
25.131	39.47916	
25.132	39.47113	
25.133	39.46392	
25.134	39.45636	
25.135	39.44777	
25.135	39.44155	
25.136	39.43752	
25.137	39.43097	
25.138	39.42556	
25.139	39.41964	
25.14	39.41239	
25.14	39.40415	
25.141	39.39551	
25.142	39.38933	
25.143	39.38156	
25.144	39.37315	
25.145	39.36378	
25.145	39.35303	
25.146	39.34122	
25.147	39.3301	
25.148	39.32105	
25.149	39.31068	
25.15	39.3004	
25.15	39.28819	
25.151	39.27481	
25.152	39.26204	
25.153	39.25069	
25.154	39.238	
25.155	39.22564	
25.155	39.2148	
25.156	39.20196	
25.157	39.18838	
25.158	39.17614	
25.159	39.16432	
25.16	39.15238	
25.16	39.14065	
25.161	39.12914	
25.162	39.11754	
25.163	39.10574	
25.164	39.09488	
25.165	39.08413	
25.165	39.07448	
25.166	39.06545	
25.167	39.05726	
25.168	39.04861	
25.169	39.03856	
25.17	39.02871	
25.17	39.01807	
25.171	39.00583	
25.172	38.99464	
25.173	38.9851	
25.174	38.97443	
25.175	38.96614	
25.175	38.95662	
25.176	38.94896	
25.177	38.93885	
25.178	38.92887	
25.179	38.91928	
25.18	38.90971	
25.18	38.90101	
25.181	38.89359	
25.182	38.88644	
25.183	38.87851	
25.184	38.87017	
25.185	38.86234	
25.185	38.85611	
25.186	38.84959	
25.187	38.84093	
25.188	38.83315	
25.189	38.82469	
25.19	38.81726	
25.19	38.80999	
25.191	38.80162	
25.192	38.79546	
25.193	38.78827	
25.194	38.78088	
25.195	38.77312	
25.195	38.76484	
25.196	38.75572	
25.197	38.74426	
25.198	38.73573	
25.199	38.72583	
25.2	38.7153	
25.2	38.70464	
25.201	38.69284	
25.202	38.68121	
25.203	38.66996	
25.204	38.65856	
25.205	38.64795	
25.205	38.63681	
25.206	38.6245	
25.207	38.61278	
25.208	38.60268	
25.209	38.58958	
25.21	38.57714	
25.21	38.56499	
25.211	38.55432	
25.212	38.54433	
25.213	38.53414	
25.214	38.52448	
25.215	38.51321	
25.215	38.50345	
25.216	38.49511	
25.217	38.48686	
25.218	38.47777	
25.219	38.46734	
25.22	38.45736	
25.22	38.44812	
25.221	38.43937	
25.222	38.43043	
25.223	38.42154	
25.224	38.41194	
25.225	38.40509	
25.225	38.39388	
25.226	38.38386	
25.227	38.37415	
25.228	38.36482	
25.229	38.35416	
25.23	38.34616	
25.23	38.33965	
25.231	38.33362	
25.232	38.32535	
25.233	38.31675	
25.234	38.30877	
25.235	38.29926	
25.235	38.29284	
25.236	38.28508	
25.237	38.27621	
25.238	38.26818	
25.239	38.26088	
25.24	38.25544	
25.24	38.24965	
25.241	38.24199	
25.242	38.23437	
25.243	38.22884	
25.244	38.22239	
25.245	38.21627	
25.245	38.20835	
25.246	38.20346	
25.247	38.1972	
25.248	38.19017	
25.249	38.18325	
25.25	38.1762	
25.25	38.16724	
25.251	38.15767	
25.252	38.14702	
25.253	38.13673	
25.254	38.12786	
25.255	38.11844	
25.255	38.10867	
25.256	38.09739	
25.257	38.08662	
25.258	38.07507	
25.259	38.06331	
25.26	38.05159	
25.26	38.03893	
25.261	38.02776	
25.262	38.01786	
25.263	38.00692	
25.264	37.99542	
25.265	37.98471	
25.265	37.97241	
25.266	37.96011	
25.267	37.9476	
25.268	37.93588	
25.269	37.92434	
25.27	37.91171	
25.27	37.90012	
25.271	37.89049	
25.272	37.88041	
25.273	37.87187	
25.274	37.86266	
25.275	37.85302	
25.275	37.84355	
25.276	37.83426	
25.277	37.82541	
25.278	37.81743	
25.279	37.8078	
25.28	37.79916	
25.28	37.79094	
25.281	37.78381	
25.282	37.77499	
25.283	37.76535	
25.284	37.75679	
25.285	37.75025	
25.285	37.74078	
25.286	37.73259	
25.287	37.72546	
25.288	37.71786	
25.289	37.7099	
25.29	37.70139	
25.29	37.69687	
25.291	37.69277	
25.292	37.68666	
25.293	37.68155	
25.294	37.67338	
25.295	37.6669	
25.295	37.65969	
25.296	37.65375	
25.297	37.64721	
25.298	37.64034	
25.299	37.63234	
25.3	37.62419	
25.3	37.61642	
25.301	37.60823	
25.302	37.59924	
25.303	37.59163	
25.304	37.58469	
25.305	37.5764	
25.305	37.56451	
25.306	37.55451	
25.307	37.54459	
25.308	37.53408	
25.309	37.52402	
25.31	37.51403	
25.31	37.50293	
25.311	37.4894	
25.312	37.47602	
25.313	37.46335	
25.314	37.45042	
25.315	37.43948	
25.315	37.42852	
25.316	37.41808	
25.317	37.40796	
25.318	37.39648	
25.319	37.384	
25.32	37.37317	
25.32	37.36397	
25.321	37.35422	
25.322	37.34562	
25.323	37.33624	
25.324	37.32629	
25.325	37.31496	
25.325	37.30516	
25.326	37.2971	
25.327	37.28747	
25.328	37.27996	
25.329	37.27309	
25.33	37.26546	
25.33	37.25584	
25.331	37.2485	
25.332	37.24164	
25.333	37.234	
25.334	37.22512	
25.335	37.21788	
25.335	37.20859	
25.336	37.19847	
25.337	37.19057	
25.338	37.18323	
25.339	37.1755	
25.34	37.16976	
25.34	37.16479	
25.341	37.15676	
25.342	37.14882	
25.343	37.13814	
25.344	37.13019	
25.345	37.12365	
25.345	37.11797	
25.346	37.11209	
25.347	37.10575	
25.348	37.10197	
25.349	37.09462	
25.35	37.08751	
25.35	37.08088	
25.351	37.07543	
25.352	37.06974	
25.353	37.06305	
25.354	37.05775	
25.355	37.05236	
25.355	37.04522	
25.356	37.03952	
25.357	37.03318	
25.358	37.02605	
25.359	37.01723	
25.36	37.00836	
25.36	36.99844	
25.361	36.98706	
25.362	36.97759	
25.363	36.9696	
25.364	36.96259	
25.365	36.95385	
25.365	36.94285	
25.366	36.93103	
25.367	36.91954	
25.368	36.90833	
25.369	36.89677	
25.37	36.88583	
25.37	36.87469	
25.371	36.8637	
25.372	36.85289	
25.373	36.84162	
25.374	36.83089	
25.375	36.81937	
25.375	36.80854	
25.376	36.79723	
25.377	36.78483	
25.378	36.77416	
25.379	36.76317	
25.38	36.75282	
25.38	36.743	
25.381	36.73437	
25.382	36.72669	
25.383	36.71821	
25.384	36.70911	
25.385	36.69754	
25.385	36.68752	
25.386	36.67783	
25.387	36.66859	
25.388	36.66148	
25.389	36.65258	
25.39	36.64489	
25.39	36.63636	
25.391	36.62956	
25.392	36.6212	
25.393	36.61205	
25.394	36.60316	
25.395	36.59518	
25.395	36.58746	
25.396	36.58012	
25.397	36.57287	
25.398	36.56699	
25.399	36.56044	
25.4	36.55433	
25.4	36.54768	
25.401	36.54344	
25.402	36.53775	
25.403	36.53171	
25.404	36.52499	
25.405	36.5191	
25.405	36.51489	
25.406	36.50745	
25.407	36.50031	
25.408	36.49489	
25.409	36.48778	
25.41	36.47987	
25.41	36.47046	
25.411	36.46274	
25.412	36.4556	
25.413	36.44852	
25.414	36.44098	
25.415	36.43123	
25.415	36.42083	
25.416	36.41074	
25.417	36.40062	
25.418	36.39302	
25.419	36.38481	
25.42	36.37392	
25.42	36.36339	
25.421	36.35258	
25.422	36.34	
25.423	36.32936	
25.424	36.31809	
25.425	36.30645	
25.425	36.29566	
25.426	36.28616	
25.427	36.27785	
25.428	36.26834	
25.429	36.25725	
25.43	36.24747	
25.43	36.23932	
25.431	36.23185	
25.432	36.22403	
25.433	36.21451	
25.434	36.20545	
25.435	36.19885	
25.435	36.19354	
25.436	36.18845	
25.437	36.18121	
25.438	36.17387	
25.439	36.1644	
25.44	36.15501	
25.44	36.14761	
25.441	36.14113	
25.442	36.13419	
25.443	36.12813	
25.444	36.1199	
25.445	36.11211	
25.445	36.10606	
25.446	36.09903	
25.447	36.09053	
25.448	36.0824	
25.449	36.07597	
25.45	36.07113	
25.45	36.06423	
25.451	36.05698	
25.452	36.04929	
25.453	36.04127	
25.454	36.03337	
25.455	36.02721	
25.455	36.01959	
25.456	36.01218	
25.457	36.00495	
25.458	35.99918	
25.459	35.99334	
25.46	35.98759	
25.46	35.98189	
25.461	35.97652	
25.462	35.9684	
25.463	35.9612	
25.464	35.95356	
25.465	35.94533	
25.465	35.93858	
25.466	35.93074	
25.467	35.92161	
25.468	35.91233	
25.469	35.90392	
25.47	35.89555	
25.47	35.88678	
25.471	35.87849	
25.472	35.86969	
25.473	35.86097	
25.474	35.85155	
25.475	35.84246	
25.475	35.83281	
25.476	35.82185	
25.477	35.813	
25.478	35.80227	
25.479	35.79237	
25.48	35.78287	
25.48	35.77237	
25.481	35.76151	
25.482	35.75048	
25.483	35.74096	
25.484	35.73014	
25.485	35.71943	
25.485	35.70939	
25.486	35.69987	
25.487	35.69117	
25.488	35.68334	
25.489	35.67538	
25.49	35.66521	
25.49	35.65442	
25.491	35.64371	
25.492	35.63291	
25.493	35.62398	
25.494	35.61388	
25.495	35.60451	
25.495	35.59571	
25.496	35.58562	
25.497	35.57896	
25.498	35.56871	
25.499	35.56034	
25.5	35.55188	
25.5	35.54224	
25.501	35.53392	
25.502	35.52555	
25.503	35.51849	
25.504	35.51058	
25.505	35.50471	
25.505	35.49837	
25.506	35.49286	
25.507	35.48714	
25.508	35.48178	
25.509	35.47662	
25.51	35.47094	
25.51	35.46767	
25.511	35.46312	
25.512	35.45792	
25.513	35.45134	
25.514	35.44477	
25.515	35.43923	
25.515	35.43104	
25.516	35.424	
25.517	35.41883	
25.518	35.41249	
25.519	35.4049	
25.52	35.39721	
25.52	35.3882	
25.521	35.3791	
25.522	35.37147	
25.523	35.3634	
25.524	35.35419	
25.525	35.34455	
25.525	35.33369	
25.526	35.32366	
25.527	35.31385	
25.528	35.30303	
25.529	35.29197	
25.53	35.28113	
25.53	35.27127	
25.531	35.25935	
25.532	35.24909	
25.533	35.23929	
25.534	35.23053	
25.535	35.22077	
25.535	35.21286	
25.536	35.20663	
25.537	35.1979	
25.538	35.18966	
25.539	35.1808	
25.54	35.17224	
25.54	35.16416	
25.541	35.15888	
25.542	35.15347	
25.543	35.14705	
25.544	35.13869	
25.545	35.13302	
25.545	35.12737	
25.546	35.12088	
25.547	35.11536	
25.548	35.10876	
25.549	35.10148	
25.55	35.09474	
25.55	35.08825	
25.551	35.08009	
25.552	35.07372	
25.553	35.06621	
25.554	35.05881	
25.555	35.0533	
25.555	35.04753	
25.556	35.03999	
25.557	35.03322	
25.558	35.02715	
25.559	35.01937	
25.56	35.01206	
25.56	35.00674	
25.561	35.00218	
25.562	34.99339	
25.563	34.98591	
25.564	34.97859	
25.565	34.97224	
25.565	34.96423	
25.566	34.95747	
25.567	34.94997	
25.568	34.94324	
25.569	34.93592	
25.57	34.92863	
25.57	34.92146	
25.571	34.9133	
25.572	34.90704	
25.573	34.90012	
25.574	34.89263	
25.575	34.88556	
25.575	34.87666	
25.576	34.8674	
25.577	34.85871	
25.578	34.84959	
25.579	34.84124	
25.58	34.83228	
25.58	34.82333	
25.581	34.81363	
25.582	34.80235	
25.583	34.79299	
25.584	34.78277	
25.585	34.77217	
25.585	34.76179	
25.586	34.75115	
25.587	34.74008	
25.588	34.73068	
25.589	34.72048	
25.59	34.71086	
25.59	34.70194	
25.591	34.69344	
25.592	34.68493	
25.593	34.6764	
25.594	34.66828	
25.595	34.65942	
25.595	34.64975	
25.596	34.64026	
25.597	34.63251	
25.598	34.6246	
25.599	34.61574	
25.6	34.60678	
25.6	34.5973	
25.601	34.5899	
25.602	34.5808	
25.603	34.5737	
25.604	34.56729	
25.604	34.5607	
25.605	34.55433	
25.606	34.55058	
25.607	34.54474	
25.608	34.53912	
25.609	34.5334	
25.609	34.52739	
25.61	34.52222	
25.611	34.51586	
25.612	34.50871	
25.613	34.50239	
25.614	34.49409	
25.614	34.48835	
25.615	34.48502	
25.616	34.48283	
25.617	34.47881	
25.618	34.4731	
25.619	34.46704	
25.619	34.46322	
25.62	34.45771	
25.621	34.45242	
25.622	34.44545	
25.623	34.44022	
25.624	34.43296	
25.624	34.42418	
25.625	34.41562	
25.626	34.40639	
25.627	34.39585	
25.628	34.38814	
25.629	34.38107	
25.629	34.37309	
25.63	34.36406	
25.631	34.35393	
25.632	34.34363	
25.633	34.33342	
25.634	34.32398	
25.634	34.31619	
25.635	34.30534	
25.636	34.29381	
25.637	34.28162	
25.638	34.27053	
25.639	34.25962	
25.639	34.24966	
25.64	34.23877	
25.641	34.22823	
25.642	34.21839	
25.643	34.20946	
25.644	34.19992	
25.644	34.19251	
25.645	34.18566	
25.646	34.17949	
25.647	34.17376	
25.648	34.1679	
25.649	34.16136	
25.649	34.15389	
25.65	34.14341	
25.651	34.13667	
25.652	34.12957	
25.653	34.12411	
25.654	34.11713	
25.654	34.11039	
25.655	34.10346	
25.656	34.09661	
25.657	34.08846	
25.658	34.08274	
25.659	34.07747	
25.659	34.07227	
25.66	34.06781	
25.661	34.06102	
25.662	34.05709	
25.663	34.05153	
25.664	34.04443	
25.664	34.03892	
25.665	34.03255	
25.666	34.02648	
25.667	34.02143	
25.668	34.01565	
25.669	34.00947	
25.669	34.00435	
25.67	33.99751	
25.671	33.9938	
25.672	33.98868	
25.673	33.98384	
25.674	33.97781	
25.674	33.97431	
25.675	33.96788	
25.676	33.96223	
25.677	33.95529	
25.678	33.94927	
25.679	33.94197	
25.679	33.93521	
25.68	33.9275	
25.681	33.91842	
25.682	33.91091	
25.683	33.90102	
25.684	33.89209	
25.684	33.88319	
25.685	33.87466	
25.686	33.86574	
25.687	33.85684	
25.688	33.84756	
25.689	33.83757	
25.689	33.82832	
25.69	33.81866	
25.691	33.80944	
25.692	33.79993	
25.693	33.79001	
25.694	33.78075	
25.694	33.77168	
25.695	33.76002	
25.696	33.75113	
25.697	33.74062	
25.698	33.73241	
25.699	33.72366	
25.699	33.71437	
25.7	33.70421	
25.701	33.6959	
25.702	33.69064	
25.703	33.68362	
25.704	33.67649	
25.704	33.67041	
25.705	33.66376	
25.706	33.65685	
25.707	33.65065	
25.708	33.64338	
25.709	33.63407	
25.709	33.62824	
25.71	33.62173	
25.711	33.61437	
25.712	33.6069	
25.713	33.60002	
25.714	33.5927	
25.714	33.58718	
25.715	33.5813	
25.716	33.57733	
25.717	33.57174	
25.718	33.56669	
25.719	33.56166	
25.719	33.55778	
25.72	33.55345	
25.721	33.54855	
25.722	33.54367	
25.723	33.53728	
25.724	33.52965	
25.724	33.52335	
25.725	33.51553	
25.726	33.51152	
25.727	33.5042	
25.728	33.49714	
25.729	33.49122	
25.729	33.48576	
25.73	33.47721	
25.731	33.47014	
25.732	33.46316	
25.733	33.45695	
25.734	33.45008	
25.734	33.44023	
25.735	33.43059	
25.736	33.42333	
25.737	33.41407	
25.738	33.40472	
25.739	33.39591	
25.739	33.38731	
25.74	33.37746	
25.741	33.36707	
25.742	33.35921	
25.743	33.35011	
25.744	33.34039	
25.744	33.33309	
25.745	33.32464	
25.746	33.31781	
25.747	33.30795	
25.748	33.30057	
25.749	33.29231	
25.749	33.28318	
25.75	33.27477	
25.751	33.2677	
25.752	33.25967	
25.753	33.25224	
25.754	33.24403	
25.754	33.23711	
25.755	33.23149	
25.756	33.22529	
25.757	33.21502	
25.758	33.20843	
25.759	33.20391	
25.759	33.19827	
25.76	33.18988	
25.761	33.18446	
25.762	33.17946	
25.763	33.17122	
25.764	33.16589	
25.764	33.16098	
25.765	33.15312	
25.766	33.14832	
25.767	33.14135	
25.768	33.13567	
25.769	33.12878	
25.769	33.12354	
25.77	33.11907	
25.771	33.1158	
25.772	33.10944	
25.773	33.10336	
25.774	33.09671	
25.774	33.09338	
25.775	33.08722	
25.776	33.08522	
25.777	33.08232	
25.778	33.07869	
25.779	33.07311	
25.779	33.06739	
25.78	33.06226	
25.781	33.05794	
25.782	33.05061	
25.783	33.04456	
25.784	33.04056	
25.784	33.03471	
25.785	33.02609	
25.786	33.02105	
25.787	33.01443	
25.788	33.00607	
25.789	32.99789	
25.789	32.9907	
25.79	32.98382	
25.791	32.97705	
25.792	32.96696	
25.793	32.96004	
25.794	32.95179	
25.794	32.9435	
25.795	32.93478	
25.796	32.92679	
25.797	32.91634	
25.798	32.90815	
25.799	32.90091	
25.799	32.89263	
25.8	32.88331	
25.801	32.87489	
25.802	32.86576	
25.803	32.85712	
25.804	32.85051	
25.804	32.84265	
25.805	32.83607	
25.806	32.83016	
25.807	32.82143	
25.808	32.81314	
25.809	32.80616	
25.809	32.80022	
25.81	32.79451	
25.811	32.78707	
25.812	32.77917	
25.813	32.7716	
25.814	32.76323	
25.814	32.75641	
25.815	32.75044	
25.816	32.74296	
25.817	32.73707	
25.818	32.73231	
25.819	32.72507	
25.819	32.71687	
25.82	32.71197	
25.821	32.70641	
25.822	32.69865	
25.823	32.69415	
25.824	32.68988	
25.824	32.68402	
25.825	32.6767	
25.826	32.67074	
25.827	32.66401	
25.828	32.65939	
25.829	32.65577	
25.829	32.65351	
25.83	32.64711	
25.831	32.64209	
25.832	32.63599	
25.833	32.6297	
25.834	32.62613	
25.834	32.62164	
25.835	32.6154	
25.836	32.60998	
25.837	32.60526	
25.838	32.59698	
25.839	32.58844	
25.839	32.57938	
25.84	32.57166	
25.841	32.56371	
25.842	32.55621	
25.843	32.54843	
25.844	32.53833	
25.844	32.52919	
25.845	32.51747	
25.846	32.50805	
25.847	32.49853	
25.848	32.48865	
25.849	32.47812	
25.849	32.46714	
25.85	32.45701	
25.851	32.44888	
25.852	32.43824	
25.853	32.42833	
25.854	32.41686	
25.854	32.40577	
25.855	32.39688	
25.856	32.38869	
25.857	32.38034	
25.858	32.37206	
25.859	32.3652	
25.859	32.35678	
25.86	32.34914	
25.861	32.3419	
25.862	32.33465	
25.863	32.32797	
25.864	32.32153	
25.864	32.31509	
25.865	32.30984	
25.866	32.30434	
25.867	32.29982	
25.868	32.29189	
25.869	32.2872	
25.869	32.28086	
25.87	32.27382	
25.871	32.26825	
25.872	32.26316	
25.873	32.25574	
25.874	32.24998	
25.874	32.24749	
25.875	32.2438	
25.876	32.23866	
25.877	32.23387	
25.878	32.22732	
25.879	32.22065	
25.879	32.21494	
25.88	32.21146	
25.881	32.20885	
25.882	32.20465	
25.883	32.20071	
25.884	32.19629	
25.884	32.19153	
25.885	32.18729	
25.886	32.18213	
25.887	32.17806	
25.888	32.1717	
25.889	32.1664	
25.889	32.15964	
25.89	32.15372	
25.891	32.14787	
25.892	32.14066	
25.893	32.13258	
25.894	32.12619	
25.894	32.11814	
25.895	32.10873	
25.896	32.10253	
25.897	32.0941	
25.898	32.08669	
25.899	32.0793	
25.899	32.07167	
25.9	32.06216	
25.901	32.05433	
25.902	32.04455	
25.903	32.03545	
25.904	32.02508	
25.904	32.01574	
25.905	32.00645	
25.906	31.99675	
25.907	31.98543	
25.908	31.97597	
25.909	31.96655	
25.909	31.95749	
25.91	31.94964	
25.911	31.94229	
25.912	31.93435	
25.913	31.92629	
25.914	31.91806	
25.914	31.91097	
25.915	31.90521	
25.916	31.89916	
25.917	31.88952	
25.918	31.88184	
25.919	31.87425	
25.919	31.86612	
25.92	31.8588	
25.921	31.85163	
25.922	31.84343	
25.923	31.83767	
25.924	31.82977	
25.924	31.82366	
25.925	31.81672	
25.926	31.8093	
25.927	31.80459	
25.928	31.79978	
25.929	31.79635	
25.929	31.79275	
25.93	31.78787	
25.931	31.78403	
25.932	31.77921	
25.933	31.77629	
25.934	31.77185	
25.934	31.76774	
25.935	31.76325	
25.936	31.75985	
25.937	31.75539	
25.938	31.75069	
25.939	31.74485	
25.939	31.7406	
25.94	31.7368	
25.941	31.73028	
25.942	31.72505	
25.943	31.71983	
25.944	31.71303	
25.944	31.70628	
25.945	31.69991	
25.946	31.69484	
25.947	31.68909	
25.948	31.68094	
25.949	31.67281	
25.949	31.66276	
25.95	31.65452	
25.951	31.64804	
25.952	31.63805	
25.953	31.62859	
25.954	31.61925	
25.954	31.61216	
25.955	31.60372	
25.956	31.59514	
25.957	31.58694	
25.958	31.57932	
25.959	31.57233	
25.959	31.56528	
25.96	31.55665	
25.961	31.54951	
25.962	31.54268	
25.963	31.53556	
25.964	31.52748	
25.964	31.52059	
25.965	31.51591	
25.966	31.51021	
25.967	31.50182	
25.968	31.49494	
25.969	31.48984	
25.969	31.48617	
25.97	31.48033	
25.971	31.4724	
25.972	31.46505	
25.973	31.4583	
25.974	31.45455	
25.974	31.44804	
25.975	31.43871	
25.976	31.43399	
25.977	31.42666	
25.978	31.41942	
25.979	31.41332	
25.979	31.40707	
25.98	31.40117	
25.981	31.39721	
25.982	31.38955	
25.983	31.38545	
25.984	31.38052	
25.984	31.37716	
25.985	31.3741	
25.986	31.36815	
25.987	31.36259	
25.988	31.35893	
25.989	31.35607	
25.989	31.3491	
25.99	31.34327	
25.991	31.33892	
25.992	31.33674	
25.993	31.33262	
25.994	31.32788	
25.994	31.32165	
25.995	31.31711	
25.996	31.31496	
25.997	31.30775	
25.998	31.30573	
25.999	31.30045	
25.999	31.29618	
26	31.29078	
26.001	31.28444	
26.002	31.27658	
26.003	31.27127	
26.004	31.26368	
26.004	31.25788	
26.005	31.25005	
26.006	31.24178	
26.007	31.23482	
26.008	31.22649	
26.009	31.21823	
26.009	31.21005	
26.01	31.20384	
26.011	31.19601	
26.012	31.18965	
26.013	31.18225	
26.014	31.17311	
26.014	31.16737	
26.015	31.15899	
26.016	31.15154	
26.017	31.14268	
26.018	31.1358	
26.019	31.12799	
26.019	31.12068	
26.02	31.11351	
26.021	31.10676	
26.022	31.10146	
26.023	31.09649	
26.024	31.089	
26.024	31.0808	
26.025	31.07404	
26.026	31.06607	
26.027	31.05886	
26.028	31.05254	
26.029	31.04524	
26.029	31.03894	
26.03	31.03265	
26.031	31.02431	
26.032	31.0192	
26.033	31.01174	
26.034	31.00405	
26.034	30.99897	
26.035	30.99223	
26.036	30.98771	
26.037	30.98311	
26.038	30.97794	
26.039	30.9718	
26.039	30.96896	
26.04	30.96464	
26.041	30.96076	
26.042	30.95605	
26.043	30.94972	
26.044	30.94374	
26.044	30.94041	
26.045	30.93739	
26.046	30.93173	
26.047	30.92627	
26.048	30.92201	
26.049	30.91495	
26.049	30.91202	
26.05	30.90671	
26.051	30.90089	
26.052	30.89727	
26.053	30.8911	
26.054	30.88531	
26.054	30.88122	
26.055	30.87502	
26.056	30.86859	
26.057	30.86172	
26.058	30.8553	
26.059	30.84792	
26.059	30.84286	
26.06	30.83411	
26.061	30.82626	
26.062	30.81682	
26.063	30.80916	
26.064	30.8039	
26.064	30.79707	
26.065	30.78834	
26.066	30.78215	
26.067	30.77624	
26.068	30.77169	
26.069	30.76574	
26.069	30.76113	
26.07	30.75534	
26.071	30.75182	
26.072	30.7483	
26.073	30.74419	
26.074	30.74027	
26.074	30.73713	
26.075	30.73368	
26.076	30.73153	
26.077	30.72818	
26.078	30.72461	
26.079	30.71976	
26.079	30.71699	
26.08	30.71254	
26.081	30.70956	
26.082	30.70701	
26.083	30.70587	
26.084	30.70374	
26.084	30.70157	
26.085	30.69926	
26.086	30.69908	
26.087	30.6967	
26.088	30.69325	
26.089	30.69122	
26.089	30.68992	
26.09	30.68636	
26.091	30.68494	
26.092	30.68099	
26.093	30.67842	
26.094	30.67677	
26.094	30.67442	
26.095	30.67287	
26.096	30.66967	
26.097	30.66607	
26.098	30.66415	
26.099	30.6624	
26.099	30.66216	
26.1	30.65975	
26.101	30.65936	
26.102	30.65513	
26.103	30.65333	
26.104	30.65056	
26.104	30.64822	
26.105	30.64331	
26.106	30.63824	
26.107	30.63408	
26.108	30.62972	
26.109	30.62641	
26.109	30.62198	
26.11	30.61557	
26.111	30.61282	
26.112	30.60676	
26.113	30.6033	
26.114	30.59785	
26.114	30.59231	
26.115	30.58704	
26.116	30.57931	
26.117	30.57318	
26.118	30.56778	
26.119	30.56203	
26.119	30.55654	
26.12	30.54981	
26.121	30.54335	
26.122	30.53757	
26.123	30.53361	
26.124	30.52567	
26.124	30.51758	
26.125	30.5111	
26.126	30.50656	
26.127	30.50352	
26.128	30.49782	
26.129	30.49272	
26.129	30.48742	
26.13	30.48282	
26.131	30.47823	
26.132	30.47284	
26.133	30.46968	
26.134	30.46254	
26.134	30.4559	
26.135	30.44947	
26.136	30.44485	
26.137	30.43984	
26.138	30.43391	
26.139	30.42915	
26.139	30.42418	
26.14	30.41864	
26.141	30.41343	
26.142	30.41024	
26.143	30.40602	
26.144	30.40237	
26.144	30.40108	
26.145	30.39871	
26.146	30.39567	
26.147	30.39255	
26.148	30.38721	
26.149	30.38379	
26.149	30.38015	
26.15	30.37701	
26.151	30.37223	
26.152	30.37046	
26.153	30.36669	
26.154	30.36027	
26.154	30.35663	
26.155	30.35313	
26.156	30.34969	
26.157	30.34302	
26.158	30.33886	
26.159	30.33346	
26.159	30.32729	
26.16	30.32126	
26.161	30.31723	
26.162	30.31091	
26.163	30.3051	
26.164	30.29656	
26.164	30.28669	
26.165	30.27612	
26.166	30.26812	
26.167	30.25963	
26.168	30.24983	
26.169	30.24189	
26.169	30.23356	
26.17	30.22466	
26.171	30.21678	
26.172	30.20806	
26.173	30.19706	
26.174	30.18914	
26.174	30.18216	
26.175	30.1757	
26.176	30.16822	
26.177	30.15858	
26.178	30.15198	
26.178	30.14565	
26.179	30.14009	
26.18	30.13423	
26.181	30.12779	
26.182	30.11941	
26.183	30.11227	
26.183	30.10648	
26.184	30.10162	
26.185	30.09665	
26.186	30.0927	
26.187	30.08728	
26.188	30.08162	
26.188	30.07712	
26.189	30.07117	
26.19	30.06387	
26.191	30.05823	
26.192	30.05239	
26.193	30.04789	
26.193	30.04401	
26.194	30.0405	
26.195	30.03607	
26.196	30.02995	
26.197	30.02532	
26.198	30.02207	
26.198	30.0163	
26.199	30.00966	
26.2	30.00251	
26.201	29.99729	
26.202	29.99367	
26.203	29.98898	
26.203	29.98621	
26.204	29.97876	
26.205	29.97281	
26.206	29.96626	
26.207	29.96024	
26.208	29.95477	
26.208	29.94946	
26.209	29.94307	
26.21	29.93821	
26.211	29.93297	
26.212	29.92738	
26.213	29.91978	
26.213	29.91141	
26.214	29.9036	
26.215	29.89552	
26.216	29.88743	
26.217	29.87823	
26.218	29.87072	
26.218	29.8634	
26.219	29.85608	
26.22	29.84796	
26.221	29.84126	
26.222	29.83237	
26.223	29.82262	
26.223	29.81527	
26.224	29.80746	
26.225	29.80177	
26.226	29.79395	
26.227	29.78738	
26.228	29.78091	
26.228	29.77377	
26.229	29.76575	
26.23	29.75868	
26.231	29.74989	
26.232	29.74297	
26.233	29.73576	
26.233	29.72988	
26.234	29.72411	
26.235	29.71826	
26.236	29.71092	
26.237	29.70374	
26.238	29.7	
26.238	29.69282	
26.239	29.6859	
26.24	29.67905	
26.241	29.67412	
26.242	29.66756	
26.243	29.6629	
26.243	29.65634	
26.244	29.65006	
26.245	29.64336	
26.246	29.63692	
26.247	29.63257	
26.248	29.62741	
26.248	29.62159	
26.249	29.61623	
26.25	29.61205	
